symbol,name,close,yest_close,b1_p,b1_v,volume
300718,长盛轴承,17.06,16.88,17.06,100,27266
300062,中能电气,11.38,11.26,11.37,902,49445
600193,创兴资源,6.65,6.58,6.65,555,54908
300891,惠云钛业,16.18,16.01,16.18,435,69227
688571,杭华股份,8.58,8.49,8.58,235,13886
000402,金 融 街,5.72,5.66,5.71,4842,189666
601128,常熟银行,6.68,6.61,6.68,1082,360974
601616,广电电气,3.82,3.78,3.81,3229,212042
600311,ST荣华,1.91,1.89,1.91,170,56979
002745,木林森,15.29,15.13,15.29,382,193666
002183,怡 亚 通,6.69,6.62,6.69,2183,554308
688670,金迪克,76.48,75.68,76.45,107,9023
300317,珈伟新能,7.65,7.57,7.65,1343,156587
600498,烽火通信,18.17,17.98,18.16,869,121792
601021,春秋航空,57.4,56.8,57.3,11,42573
300886,华业香料,30.66,30.34,30.66,72,21276
300976,达瑞电子,83.4,82.53,83.4,12,5817
600190,锦州港,2.88,2.85,2.88,1724,79807
002490,山东墨龙,5.77,5.71,5.77,1524,249643
002845,同兴达,29.86,29.55,29.86,93,37578
002184,海得控制,14.45,14.3,14.44,426,43441
600618,氯碱化工,12.54,12.41,12.54,1250,81878
300001,特锐德,25.13,24.87,25.13,50,120952
600238,海南椰岛,18.37,18.18,18.37,275,177878
600346,恒力石化,23.21,22.97,23.21,258,287084
603040,新坐标,20.36,20.15,20.36,483,9101
600007,中国国贸,14.55,14.4,14.55,31,25609
002786,银宝山新,6.83,6.76,6.82,313,88220
002309,中利集团,6.83,6.76,6.83,561,227975
600352,浙江龙盛,12.76,12.63,12.75,968,271417
002075,沙钢股份,5.89,5.83,5.88,3364,352224
300266,兴源环境,3.94,3.9,3.93,915,504552
002005,ST德豪,1.97,1.95,1.97,622,99784
300026,红日药业,7.91,7.83,7.9,12891,4748405
603786,科博达,81.12,80.3,81.12,8,10217
301001,凯淳股份,32.66,32.33,32.66,15,6824
600568,ST中珠,1.98,1.96,1.98,9582,122448
600433,冠豪高新,4.95,4.9,4.94,1751,227703
300388,节能国祯,7.93,7.85,7.92,115,47432
600385,*ST金泰,6.94,6.87,6.91,41,9785
002846,英联股份,7.94,7.86,7.93,227,43794
605086,龙高股份,23.86,23.62,23.86,147,9310
000635,英 力 特,11.93,11.81,11.93,136,68582
300211,亿通科技,12.93,12.8,12.92,13,15405
600977,中国电影,12.94,12.81,12.94,286,210965
600475,华光环能,11.96,11.84,11.96,225,39866
300864,南大环境,45.87,45.41,45.87,21,5181
600663,陆家嘴,10.97,10.86,10.97,64,64006
600973,宝胜股份,5.99,5.93,5.98,1183,278700
300746,汉嘉设计,13.98,13.84,13.98,103,25315
300383,光环新网,14.99,14.84,14.99,46,362179
605488,福莱新材,27.0,26.73,27.0,50,10914
600624,复旦复华,7.0,6.93,6.99,622,106616
002823,凯中精密,11.0,10.89,10.98,10,21570
000616,ST海投,2.0,1.98,2.0,2616,150691
000514,渝 开 发,4.0,3.96,3.99,2912,292262
301077,星华反光,59.14,58.55,59.14,9,5320
002781,奇信股份,7.02,6.95,7.01,184,67343
603823,百合花,15.05,14.9,15.05,35,17759
601138,工业富联,12.04,11.92,12.04,678,316243
600208,新湖中宝,3.01,2.98,3.01,2425,661147
002310,东方园林,3.01,2.98,3.01,1645,424163
300591,万里马,8.04,7.96,8.03,1416,199601
688009,中国通号,5.03,4.98,5.02,3542,244749
002373,千方科技,15.1,14.95,15.09,334,173298
300102,乾照光电,9.08,8.99,9.07,1830,302415
600429,三元股份,6.07,6.01,6.07,1239,146481
301006,迈拓股份,24.33,24.09,24.31,4,8222
600197,伊力特,27.39,27.12,27.38,119,81020
002392,北京利尔,5.09,5.04,5.09,244,152135
300698,万马科技,27.49,27.22,27.49,81,24443
300513,恒实科技,13.24,13.11,13.24,51,79652
002242,九阳股份,23.43,23.2,23.42,67,46492
000584,哈工智能,6.12,6.06,6.11,2970,324213
300828,锐新科技,26.53,26.27,26.53,4,20416
002862,实丰文化,14.29,14.15,14.29,57,39178
002461,珠江啤酒,9.19,9.1,9.18,1529,87775
688425,铁建重工,5.12,5.07,5.12,1979,153279
300722,新余国科,39.96,39.57,39.96,64,14847
300737,科顺股份,16.41,16.25,16.41,275,167881
600640,新国脉,15.4,15.25,15.4,857,276616
600901,江苏租赁,5.14,5.09,5.14,4835,167285
301018,申菱环境,26.74,26.48,26.74,432,17654
301081,严牌股份,20.58,20.38,20.58,32,24238
000996,中国中期,8.24,8.16,8.23,368,70457
000958,东方能源,5.15,5.1,5.14,875,184796
603551,奥普家居,10.31,10.21,10.3,203,19864
300936,中英科技,39.18,38.8,39.17,1,5021
600019,宝钢股份,7.23,7.16,7.23,3248,914265
601700,风范股份,6.21,6.15,6.21,4640,595143
601528,瑞丰银行,11.39,11.28,11.39,182,145711
002353,杰瑞股份,40.39,40.0,40.39,79,47452
300132,青松股份,11.4,11.29,11.4,452,176804
600061,国投资本,8.3,8.22,8.29,5267,310215
000750,国海证券,4.15,4.11,4.14,3256,409797
601366,利群股份,6.25,6.19,6.24,225,69202
300548,博创科技,33.36,33.04,33.35,52,49597
002851,麦格米特,32.33,32.02,32.32,111,24631
600318,新力金融,12.52,12.4,12.52,643,343619
000576,甘化科工,12.54,12.42,12.53,900,96472
300467,迅游科技,16.8,16.64,16.79,87,160387
002314,南山控股,3.15,3.12,3.15,1007,97504
300424,航新科技,15.79,15.64,15.78,117,52136
300964,本川智能,41.18,40.79,41.18,19,6684
601168,西部矿业,13.74,13.61,13.73,1758,449051
300253,卫宁健康,16.92,16.76,16.91,6,382402
600081,东风科技,13.8,13.67,13.8,10,47401
002267,陕天然气,7.44,7.37,7.43,3938,98709
300002,神州泰岳,6.39,6.33,6.39,1410,954816
688456,有研粉材,28.81,28.54,28.81,19,8499
300445,康斯特,14.95,14.81,14.94,6,12145
002092,中泰化学,9.63,9.54,9.62,2476,371658
002755,奥赛康,12.85,12.73,12.85,319,30981
600057,厦门象屿,8.57,8.49,8.57,334,195805
002405,四维图新,16.07,15.92,16.07,1589,741819
000703,恒逸石化,10.72,10.62,10.71,1307,259313
002237,恒邦股份,11.8,11.69,11.79,889,95198
603976,正川股份,34.44,34.12,34.43,98,17631
601006,大秦铁路,6.46,6.4,6.46,136,407918
300727,润禾材料,26.95,26.7,26.94,123,11488
003039,顺控发展,31.32,31.03,31.31,161,21416
601088,中国神华,22.73,22.52,22.73,13,509858
600731,湖南海利,8.66,8.58,8.66,93,335634
600928,西安银行,4.34,4.3,4.33,2705,138711
600820,隧道股份,5.43,5.38,5.42,2544,255666
000581,威孚高科,21.74,21.54,21.74,837,100211
600370,三房巷,3.29,3.26,3.28,1624,109401
002134,天津普林,9.87,9.78,9.86,75,18398
600511,国药股份,31.82,31.53,31.82,174,162517
600742,一汽富维,12.07,11.96,12.06,111,167260
002174,游族网络,15.38,15.24,15.37,630,205290
688179,阿拉丁,79.34,78.62,79.34,17,9236
300354,东华测试,38.6,38.25,38.59,3,16989
002997,瑞鹄模具,17.72,17.56,17.72,103,30304
300562,乐心医疗,16.62,16.47,16.61,500,256790
300702,天宇股份,48.79,48.35,48.77,91,35903
300920,润阳科技,34.41,34.1,34.41,13,7614
002622,融钰集团,4.44,4.4,4.43,3224,148782
002084,海鸥住工,5.55,5.5,5.54,515,101740
300299,富春股份,6.67,6.61,6.67,128,418734
300600,国瑞科技,11.14,11.04,11.14,1050,57523
600120,浙江东方,4.46,4.42,4.46,5425,430344
600548,深高速,10.07,9.98,10.06,180,49799
002880,卫光生物,32.47,32.18,32.47,19,12193
688058,宝兰德,81.84,81.11,81.84,1,2666
600059,古越龙山,12.34,12.23,12.34,767,217818
000878,云南铜业,13.49,13.37,13.48,1298,135964
688338,赛科希德,45.03,44.63,45.03,4,4798
601665,齐鲁银行,5.63,5.58,5.62,3698,130076
601069,西部黄金,12.4,12.29,12.39,62,39589
600481,双良节能,10.15,10.06,10.15,1100,218145
688222,成都先导,23.7,23.49,23.68,55,17736
000029,深深房Ａ,7.9,7.83,7.89,273,50522
688057,金达莱,25.96,25.73,25.96,11,13741
603393,新天然气,24.85,24.63,24.85,215,66457
601009,南京银行,9.04,8.96,9.04,319,352309
000656,金科股份,4.52,4.48,4.51,1768,629763
603535,嘉诚国际,30.56,30.29,30.55,9,7025
300570,太辰光,18.11,17.95,18.1,65,36661
603637,镇海股份,10.19,10.1,10.19,200,136651
600167,联美控股,9.09,9.01,9.08,254,81066
605500,森林包装,18.21,18.05,18.2,104,15991
603601,再升科技,12.52,12.41,12.52,111,52320
300950,德固特,42.12,41.75,42.12,254,22332
300441,鲍斯股份,11.39,11.29,11.38,100,100523
600207,安彩高科,6.84,6.78,6.84,1164,51418
002094,青岛金王,4.56,4.52,4.56,682,217889
603288,海天味业,106.04,105.11,106.03,38,61453
000023,深天地Ａ,13.71,13.59,13.7,1,12858
603998,方盛制药,6.86,6.8,6.86,352,391317
600006,东风汽车,6.87,6.81,6.87,891,143286
688508,芯朋微,116.88,115.86,116.88,2,13771
688718,唯赛勃,28.71,28.46,28.71,48,8418
600777,新潮能源,2.3,2.28,2.29,6442,2675006
301037,保立佳,25.35,25.13,25.35,171,8551
601579,会稽山,11.58,11.48,11.57,512,86061
688049,炬芯科技-U,61.54,61.01,61.54,418,13603
000068,华控赛格,3.49,3.46,3.48,947,331731
603992,松霖科技,19.78,19.61,19.77,37,8962
002391,长青股份,8.15,8.08,8.15,412,97958
601360,三六零,12.83,12.72,12.82,4380,781421
601398,工商银行,4.67,4.63,4.66,270,1688756
000925,众合科技,9.34,9.26,9.33,631,125458
605588,冠石科技,39.75,39.41,39.75,53,5213
605580,恒盛能源,16.37,16.23,16.37,260,18461
601330,绿色动力,10.53,10.44,10.52,130,293449
300875,捷强装备,63.24,62.7,63.24,20,6753
601568,北元集团,8.2,8.13,8.19,1803,114879
002382,蓝帆医疗,16.43,16.29,16.43,1580,177031
300080,易成新能,5.87,5.82,5.87,477,100023
603331,百达精工,12.93,12.82,12.93,357,12446
603730,岱美股份,23.52,23.32,23.52,9,22627
688418,震有科技,15.31,15.18,15.31,10,16935
603729,ST龙韵,12.98,12.87,12.98,7,11142
601939,建设银行,5.91,5.86,5.91,20988,1170367
002757,南兴股份,15.38,15.25,15.37,3,37016
000551,创元科技,10.65,10.56,10.64,555,52805
002444,巨星科技,30.77,30.51,30.77,3,29134
600209,*ST罗顿,5.92,5.87,5.91,226,30427
605100,华丰股份,26.08,25.86,26.08,4,7043
000078,海王生物,3.56,3.53,3.56,3177,817579
600962,国投中鲁,10.7,10.61,10.69,606,58038
600332,白云山,34.49,34.2,34.48,2829,463872
002557,洽洽食品,61.88,61.36,61.88,7,67649
688101,三达膜,20.27,20.1,20.27,166,34759
688181,八亿时空,47.8,47.4,47.8,50,9152
002564,天沃科技,4.78,4.74,4.77,1315,336013
301024,霍普股份,49.02,48.61,49.02,68,4051
605178,时空科技,34.71,34.42,34.7,6,4514
002553,南方轴承,10.79,10.7,10.79,1505,37002
002226,江南化工,6.0,5.95,6.0,1445,185471
603013,亚普股份,16.86,16.72,16.85,694,40458
300758,七彩化学,14.47,14.35,14.46,104,26674
000502,*ST绿景,6.03,5.98,6.02,4,5243
300723,一品红,36.2,35.9,36.19,4,50883
300265,通光线缆,10.86,10.77,10.86,471,61338
000425,徐工机械,6.04,5.99,6.03,7617,631959
600993,马应龙,29.0,28.76,28.99,30,263395
002440,闰土股份,9.67,9.59,9.67,283,119803
300185,通裕重工,3.63,3.6,3.62,14317,801644
002678,珠江钢琴,7.26,7.2,7.26,2654,46674
002451,摩恩电气,7.27,7.21,7.27,159,58537
603890,春秋电子,13.33,13.22,13.32,144,54816
300835,龙磁科技,72.75,72.15,72.75,7,19776
603590,康辰药业,32.76,32.49,32.75,5,13849
688598,金博股份,357.99,355.04,357.2,4,12281
002004,华邦健康,7.3,7.24,7.3,159,433751
000426,兴业矿业,7.3,7.24,7.29,493,153529
603518,锦泓集团,12.17,12.07,12.16,498,48287
002941,新疆交建,12.19,12.09,12.19,203,99359
600702,舍得酒业,229.18,227.3,229.0,22,48501
600903,贵州燃气,9.76,9.68,9.76,490,54403
001267,汇绿生态,7.33,7.27,7.33,2553,329726
002512,达华智能,3.67,3.64,3.67,3045,737108
002398,垒知集团,7.36,7.3,7.35,1252,78770
603323,苏农银行,4.91,4.87,4.9,1478,117125
002623,亚玛顿,34.44,34.16,34.43,1,38881
600990,四创电子,56.63,56.17,56.63,112,29207
002259,ST升达,3.7,3.67,3.7,1646,31789
301013,利和兴,25.91,25.7,25.91,162,10426
002111,威海广泰,12.34,12.24,12.33,787,47081
600063,皖维高新,6.18,6.13,6.17,2945,285004
002993,奥海科技,39.7,39.38,39.69,10,22230
301087,可孚医疗,79.55,78.91,79.55,25,18512
300488,恒锋工具,28.59,28.36,28.59,131,18598
601609,金田铜业,8.72,8.65,8.71,2178,118606
002023,海特高新,13.72,13.61,13.71,710,142713
300706,阿石创,27.47,27.25,27.46,40,18033
300260,新莱应材,47.55,47.17,47.55,67,41566
002882,金龙羽,11.27,11.18,11.26,127,25471
688799,华纳药厂,41.5,41.17,41.49,13,31784
002375,亚厦股份,7.55,7.49,7.54,276,126690
301028,东亚机械,13.88,13.77,13.88,374,27997
603416,信捷电气,47.99,47.61,47.99,29,8456
000686,东北证券,8.85,8.78,8.84,1087,256772
600895,张江高科,15.18,15.06,15.17,243,80138
002902,铭普光磁,13.92,13.81,13.92,353,44736
688051,佳华科技,48.13,47.75,48.13,3,2732
600894,广日股份,7.6,7.54,7.6,1076,80410
001203,大中矿业,15.2,15.08,15.19,326,38083
000837,秦川机床,10.19,10.11,10.18,450,78630
000862,银星能源,8.93,8.86,8.92,3659,809844
601155,新城控股,29.36,29.13,29.36,28,169618
600851,海欣股份,8.95,8.88,8.94,18,48877
300981,中红医疗,80.57,79.94,80.57,4,11935
688776,国光电气,196.97,195.43,196.97,10,3317
000828,东莞控股,10.26,10.18,10.26,1584,53983
300263,隆华科技,10.28,10.2,10.27,341,149737
605162,新中港,12.86,12.76,12.85,101,27594
601618,中国中冶,3.86,3.83,3.85,18330,909477
002106,莱宝高科,11.6,11.51,11.59,305,131515
688089,嘉必优,61.92,61.44,61.8,10,12213
000601,韶能股份,5.16,5.12,5.15,3537,121416
002807,江阴银行,3.88,3.85,3.87,1489,136237
002958,青农商行,3.89,3.86,3.88,5214,217469
603015,弘讯科技,7.79,7.73,7.79,152,54607
301022,海泰科,46.74,46.38,46.74,56,9454
000913,钱江摩托,14.3,14.19,14.3,35,32866
000901,航天科技,10.41,10.33,10.41,733,394466
601512,中新集团,9.12,9.05,9.12,27,30015
688086,紫晶存储,22.17,22.0,22.17,5,24872
603599,广信股份,39.3,39.0,39.3,24,38145
002065,东华软件,7.86,7.8,7.85,1988,344973
601577,长沙银行,7.87,7.81,7.86,782,129647
601997,贵阳银行,6.56,6.51,6.55,7013,163201
688728,格科微,30.4,30.17,30.4,503,31961
002230,科大讯飞,52.91,52.51,52.91,98,271948
300845,捷安高科,25.2,25.01,25.19,316,44328
603398,沐邦高科,19.93,19.78,19.93,730,118010
002332,仙琚制药,13.3,13.2,13.29,74,181354
000540,中天金融,2.66,2.64,2.66,3798,331701
600705,中航产融,4.0,3.97,3.99,1764,436586
688336,三生国健,18.69,18.55,18.69,133,6709
603117,万林物流,4.01,3.98,4.01,583,157579
300719,安达维尔,13.41,13.31,13.4,248,50086
688008,澜起科技,84.5,83.87,84.49,3,57898
603328,依顿电子,8.06,8.0,8.06,738,312600
300099,精准信息,9.45,9.38,9.45,458,300523
603208,江山欧派,63.55,63.08,63.55,20,13626
603121,华培动力,10.82,10.74,10.81,77,24581
600667,太极实业,8.14,8.08,8.13,1935,166654
603607,京华激光,16.32,16.2,16.31,10,23145
600555,*ST海创,1.36,1.35,1.35,7709,174036
603929,亚翔集成,12.25,12.16,12.24,29,53324
002151,北斗星通,39.54,39.25,39.54,760,60280
688520,神州细胞-U,58.88,58.45,58.67,6,7645
002923,润都股份,24.69,24.51,24.68,85,16860
601628,中国人寿,30.31,30.09,30.31,74,104703
603612,索通发展,20.67,20.52,20.67,28,55956
600075,新疆天业,8.28,8.22,8.28,2256,455935
002281,光迅科技,23.46,23.29,23.46,67,88715
831445,龙竹科技,19.41,19.27,19.41,9,2673
601187,厦门银行,6.95,6.9,6.95,162,121966
000150,宜华健康,4.17,4.14,4.16,6483,371931
002250,联化科技,18.1,17.97,18.09,22,66562
600621,华鑫股份,13.94,13.84,13.93,451,139761
600135,乐凯胶片,8.4,8.34,8.39,163,183339
605388,均瑶健康,18.32,18.19,18.32,254,73404
002255,海陆重工,7.05,7.0,7.04,207,279112
300453,三鑫医疗,12.72,12.63,12.71,236,76897
601989,中国重工,4.25,4.22,4.25,6476,986519
605167,利柏特,9.92,9.85,9.92,719,95845
600028,中国石化,4.26,4.23,4.26,5576,1333397
600403,ST大有,4.27,4.24,4.27,501,105863
600109,国金证券,11.41,11.33,11.41,868,342681
688662,富信科技,42.8,42.5,42.8,0,6795
600908,无锡银行,5.71,5.67,5.7,3718,187608
000859,国风塑业,7.14,7.09,7.13,1097,222241
001210,金房节能,35.74,35.49,35.74,30,9089
600883,博闻科技,8.58,8.52,8.57,39,20806
600393,ST粤泰,1.43,1.42,1.42,17274,250985
003008,开普检测,31.5,31.28,31.49,58,27855
002096,南岭民爆,12.9,12.81,12.89,257,68404
603321,梅轮电梯,7.17,7.12,7.17,546,24250
002384,东山精密,27.29,27.1,27.29,71,303054
688011,新光光电,33.04,32.81,33.04,153,5421
301019,宁波色母,41.67,41.38,41.67,143,4438
300862,蓝盾光电,34.66,34.42,34.63,53,14228
002612,朗姿股份,31.93,31.71,31.93,29,62297
300809,华辰装备,45.19,44.88,45.19,19,28980
600409,三友化工,8.76,8.7,8.76,147,255749
600305,恒顺醋业,16.06,15.95,16.06,1820,137725
600195,中牧股份,13.16,13.07,13.15,230,142041
600192,长城电工,5.88,5.84,5.88,560,285705
301199,迈赫股份,35.39,35.15,35.39,113,23755
000966,长源电力,7.38,7.33,7.38,1185,153423
605577,龙版传媒,14.77,14.67,14.77,182,90012
605123,派克新材,138.15,137.22,138.15,8,10849
603002,宏昌电子,7.44,7.39,7.43,549,84712
600612,老凤祥,46.16,45.85,46.15,36,11390
000899,赣能股份,5.97,5.93,5.96,123,106412
601236,红塔证券,12.0,11.92,11.99,1413,204205
603266,天龙股份,13.53,13.44,13.52,16,42616
600525,长园集团,6.02,5.98,6.01,764,120287
300991,创益通,33.13,32.91,33.13,45,6960
300407,凯发电气,9.05,8.99,9.04,4,44542
600600,青岛啤酒,99.66,99.0,99.66,8,52001
002719,麦趣尔,10.57,10.5,10.57,553,56878
600079,人福医药,22.67,22.52,22.67,19,231918
600325,华发股份,6.06,6.02,6.06,1452,177127
002254,泰和新材,19.74,19.61,19.74,117,92423
605118,力鼎光电,16.71,16.6,16.71,86,29588
300123,亚光科技,9.13,9.07,9.13,199,146054
600360,华微电子,9.14,9.08,9.13,3596,222280
300738,奥飞数据,22.85,22.7,22.85,16,54045
603169,兰石重装,9.17,9.11,9.16,4583,473716
603978,深圳新星,27.6,27.42,27.6,100,36282
601988,中国银行,3.07,3.05,3.06,94872,1138933
600916,中国黄金,13.82,13.73,13.82,273,35207
605169,洪通燃气,16.93,16.82,16.92,297,18762
600571,信雅达,12.32,12.24,12.32,686,323324
300695,兆丰股份,61.84,61.44,61.8,3,3286
603357,设计总院,9.28,9.22,9.28,3065,23768
000028,国药一致,37.22,36.98,37.22,57,56681
301113,雅艺科技,46.6,46.3,46.6,316,28684
002038,双鹭药业,10.88,10.81,10.88,489,228712
300040,九洲集团,9.35,9.29,9.35,684,142269
688606,奥泰生物,123.8,123.01,123.8,5,3173
300077,国民技术,25.14,24.98,25.14,11,209566
688678,福立旺,33.0,32.79,33.0,12,19019
301000,肇民科技,64.7,64.29,64.67,4,2613
002771,真视通,11.06,10.99,11.06,93,18987
601200,上海环境,12.67,12.59,12.66,557,95577
600963,岳阳林纸,7.93,7.88,7.93,224,295279
000909,数源科技,7.93,7.88,7.92,374,57142
002936,郑州银行,3.18,3.16,3.17,5630,200029
002357,富临运业,6.37,6.33,6.37,1922,224754
688388,嘉元科技,126.34,125.55,126.34,19,44715
000790,华神科技,6.4,6.36,6.39,334,593267
301193,家联科技,32.05,31.85,32.04,57,16502
603716,塞力医疗,14.48,14.39,14.48,20,48173
002911,佛燃能源,11.27,11.2,11.26,316,37348
600021,上海电力,12.9,12.82,12.89,3713,1120177
603027,千禾味业,24.23,24.08,24.22,246,80936
300423,昇辉科技,14.6,14.51,14.59,666,120721
600900,长江电力,22.84,22.7,22.83,516,472079
300807,天迈科技,27.77,27.6,27.76,145,24779
600173,卧龙地产,6.54,6.5,6.53,415,49444
002698,博实股份,13.12,13.04,13.12,134,61254
300577,开润股份,23.0,22.86,23.0,51,11548
601857,中国石油,4.94,4.91,4.94,5993,1240414
300510,金冠股份,6.61,6.57,6.61,877,160312
300701,森霸传感,18.18,18.07,18.18,44,22757
600265,*ST景谷,21.5,21.37,21.47,5,9166
002099,海翔药业,8.29,8.24,8.29,303,167094
002576,通达动力,16.7,16.6,16.7,338,34707
301078,孩子王,16.73,16.63,16.73,400,46184
002949,华阳国际,18.41,18.3,18.41,38,61554
601668,中国建筑,5.03,5.0,5.03,9257,1584005
600666,ST瑞德,1.68,1.67,1.68,1698,105116
301086,鸿富瀚,84.05,83.55,84.05,5,4490
600062,华润双鹤,13.45,13.37,13.45,69,252228
688395,正弦电气,28.63,28.46,28.63,42,6801
300141,和顺电气,13.48,13.4,13.48,327,67150
600917,重庆燃气,8.44,8.39,8.44,3,62133
600532,未来股份,18.57,18.46,18.57,134,10434
002191,劲嘉股份,15.22,15.13,15.22,573,428562
301002,崧盛股份,54.12,53.8,54.12,6,7783
000725,京东方Ａ,5.08,5.05,5.07,90975,5029016
601238,广汽集团,15.28,15.19,15.28,795,224627
000820,*ST节能,3.41,3.39,3.41,2200,56911
300946,恒而达,75.13,74.69,75.13,75,5171
301033,迈普医学,61.48,61.12,61.45,1,3831
000800,一汽解放,10.35,10.29,10.35,893,101542
300965,恒宇信通,69.06,68.66,69.05,11,2799
600655,豫园股份,10.36,10.3,10.36,500,159354
300484,蓝海华腾,15.55,15.46,15.55,171,41657
688198,佰仁医疗,255.78,254.3,255.78,1,1791
300529,健帆生物,53.61,53.3,53.61,11,69909
002963,豪尔赛,17.34,17.24,17.34,48,18449
002350,北京科锐,8.68,8.63,8.68,875,151091
600052,浙江广厦,5.23,5.2,5.23,881,143716
601225,陕西煤业,12.27,12.2,12.27,1506,736150
603318,水发燃气,8.8,8.75,8.79,196,71547
600837,海通证券,12.33,12.26,12.33,3434,584260
603220,中贝通信,15.88,15.79,15.87,314,46368
002156,通富微电,19.54,19.43,19.53,1404,140737
300983,尤安设计,81.75,81.29,81.75,5,2272
300558,贝达药业,80.28,79.83,80.28,1,19154
300030,阳普医疗,10.71,10.65,10.71,334,167379
601229,上海银行,7.17,7.13,7.17,5439,351549
603901,永创智能,16.19,16.1,16.19,323,21251
000157,中联重科,7.21,7.17,7.21,5543,442458
003011,海象新材,34.36,34.17,34.36,6,13146
002136,安 纳 达,16.35,16.26,16.34,188,52545
002383,合众思壮,7.28,7.24,7.27,424,110547
300782,卓胜微,328.6,326.8,328.49,1,30411
300037,新宙邦,113.62,113.0,113.61,11,50215
300752,隆利科技,34.94,34.75,34.93,5,47937
688329,艾隆科技,42.32,42.09,42.3,27,5343
301091,深城交,33.14,32.96,33.13,32,25533
300251,光线传媒,12.92,12.85,12.91,669,289529
300980,祥源新材,42.5,42.27,42.5,0,6671
600745,闻泰科技,130.0,129.3,129.98,1,100576
300238,冠昊生物,18.63,18.53,18.63,167,69787
688513,苑东生物,46.65,46.4,46.64,6,14769
300034,钢研高纳,57.91,57.6,57.9,1,67499
603739,蔚蓝生物,18.7,18.6,18.7,187,20060
300451,创业慧康,11.24,11.18,11.24,269,417026
600015,华夏银行,5.63,5.6,5.63,2299,267401
300174,元力股份,17.04,16.95,17.03,538,42161
600588,用友网络,36.07,35.88,36.06,783,140838
600648,外高桥,13.3,13.23,13.3,183,37496
605003,众望布艺,28.53,28.38,28.53,7,6987
002506,协鑫集成,3.82,3.8,3.82,878,864412
301038,深水规院,21.09,20.98,21.01,3,25727
600361,华联综超,5.78,5.75,5.77,271,92059
300038,*ST数知,1.93,1.92,1.92,11371,568006
601077,渝农商行,3.87,3.85,3.86,36563,480096
002135,东南网架,11.62,11.56,11.61,702,868947
601390,中国中铁,5.82,5.79,5.81,4778,638498
300739,明阳电路,19.41,19.31,19.41,58,54545
300931,通用电梯,11.68,11.62,11.68,298,28049
601601,中国太保,27.26,27.12,27.26,1506,287016
300341,麦克奥迪,11.71,11.65,11.71,19,135908
600570,恒生电子,62.47,62.15,62.45,3,106763
688083,中望软件,351.63,349.83,351.49,2,1577
000823,超声电子,13.69,13.62,13.68,163,104238
301186,超达装备,45.07,44.84,45.07,28,37798
603327,福蓉科技,17.69,17.6,17.68,3,56119
000692,惠天热电,3.95,3.93,3.94,1102,82379
605177,东亚药业,27.78,27.64,27.78,95,21053
603803,瑞斯康达,7.96,7.92,7.96,6279,372333
002447,*ST晨鑫,1.99,1.98,1.99,5045,124971
300005,探路者,9.96,9.91,9.96,767,162641
688177,百奥泰-U,25.96,25.83,25.95,18,9144
605258,协和电子,31.99,31.83,31.97,8,12595
600835,上海机电,16.0,15.92,16.0,71,48300
002730,电光科技,12.01,11.95,12.01,196,60383
600155,华创阳安,10.01,9.96,10.01,937,107879
000534,万泽股份,18.03,17.94,18.02,132,36792
002322,理工环科,12.05,11.99,12.04,103,68783
603895,天永智能,22.12,22.01,22.12,12,13215
688151,华强科技,36.46,36.28,36.45,112,36308
002446,盛路通信,6.08,6.05,6.07,1994,171347
601162,天风证券,4.07,4.05,4.07,19430,1188834
603025,大豪科技,26.52,26.39,26.51,93,29994
603109,神驰机电,28.65,28.51,28.64,12,11429
603698,航天工程,18.45,18.36,18.45,5,70551
000585,*ST东电,2.06,2.05,2.06,926,86870
600489,中金黄金,8.27,8.23,8.27,1882,321692
002825,纳尔股份,22.75,22.64,22.75,147,84841
002119,康强电子,14.49,14.42,14.49,447,56989
603126,中材节能,8.34,8.3,8.33,1529,72037
600688,上海石化,4.19,4.17,4.18,8369,384753
600547,山东黄金,18.91,18.82,18.91,622,155238
300473,德尔股份,23.27,23.16,23.26,5,24239
601166,兴业银行,19.13,19.04,19.12,907,1055271
688021,奥福环保,53.2,52.95,52.85,4,2763
000559,万向钱潮,6.4,6.37,6.4,2037,248738
600000,浦发银行,8.57,8.53,8.56,2900,377076
600613,神奇制药,6.45,6.42,6.45,412,342413
000680,山推股份,4.3,4.28,4.29,2650,177572
300643,万通智控,12.97,12.91,12.96,47,30808
002775,文科园林,4.35,4.33,4.35,1914,167481
002677,浙江美大,17.43,17.35,17.43,147,51284
002885,京泉华,26.2,26.08,26.2,181,101244
300638,广和通,54.75,54.5,54.71,2,39589
603991,至正股份,41.65,41.46,41.65,21,2712
688305,科德数控,107.49,107.0,107.43,13,5889
002519,银河电子,4.41,4.39,4.41,63,154327
002500,山西证券,6.63,6.6,6.62,1722,180917
002337,赛象科技,4.42,4.4,4.41,163,134826
601169,北京银行,4.46,4.44,4.46,35794,624172
002762,金发拉比,11.15,11.1,11.15,1204,65494
301182,凯旺科技,35.82,35.66,35.82,19,35505
002030,达安基因,20.15,20.06,20.15,647,278701
601608,中信重工,4.48,4.46,4.47,2579,263544
600182,SST佳通,13.52,13.46,13.51,219,13997
300540,深冷股份,31.6,31.46,31.6,169,35445
601825,沪农商行,6.78,6.75,6.77,3222,158608
000892,欢瑞世纪,4.53,4.51,4.52,2235,768987
002966,苏州银行,6.8,6.77,6.8,330,134198
